date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202105,JU,age,300,indication,73709,300,0.4,0.443,44.3,44.3,0.41,0.41,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,JU,age,165,indication,73709,465,0.6,0.382,38.2,41.9,0.22,0.63,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202107,JU,age,443,indication,73709,908,1.2,0.559,55.900000000000006,47.699999999999996,0.6,1.23,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202108,JU,age,330,indication,73709,1238,1.7,0.753,75.3,52.900000000000006,0.45,1.68,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202109,JU,age,311,indication,73709,1549,2.1,0.725,72.5,55.900000000000006,0.42,2.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202110,JU,age,423,indication,73709,1972,2.7,0.821,82.1,60,0.57,2.68,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202111,JU,age,425,indication,73709,2397,3.3,0.725,72.5,61.9,0.58,3.25,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202112,JU,age,617,indication,73709,3014,4.1,0.58,57.99999999999999,61.1,0.84,4.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202113,JU,age,441,indication,73709,3455,4.7,0.573,57.3,60.6,0.6,4.69,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202114,JU,age,309,indication,73709,3764,5.1,0.499,49.9,59.5,0.42,5.11,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202115,JU,age,215,indication,73709,3979,5.4,0.569,56.89999999999999,59.4,0.29,5.4,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202116,JU,age,319,indication,73709,4298,5.8,0.621,62.1,59.599999999999994,0.43,5.83,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202117,JU,age,545,indication,73709,4843,6.6,0.653,65.3,60.199999999999996,0.74,6.57,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202118,JU,age,695,indication,73709,5538,7.5,0.644,64.4,60.699999999999996,0.94,7.51,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202119,JU,age,953,indication,73709,6491,8.8,0.652,65.2,61.3,1.29,8.81,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202120,JU,age,941,indication,73709,7432,10.1,0.597,59.699999999999996,61.1,1.28,10.08,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202121,JU,age,1131,indication,73709,8563,11.6,0.594,59.4,60.9,1.53,11.62,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202122,JU,age,1173,indication,73709,9736,13.2,0.518,51.800000000000004,59.599999999999994,1.59,13.21,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202123,JU,age,474,indication,73709,10210,13.9,0.24,24,55.7,0.64,13.85,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202124,JU,age,327,indication,73709,10537,14.3,0.123,12.3,50.3,0.44,14.3,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202125,JU,age,324,indication,73709,10861,14.7,0.111,11.1,45.5,0.44,14.73,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202126,JU,age,433,indication,73709,11294,15.3,0.139,13.900000000000002,41.8,0.59,15.32,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202127,JU,age,382,indication,73709,11676,15.8,0.139,13.900000000000002,39.2,0.52,15.84,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202128,JU,age,194,indication,73709,11870,16.1,0.103,10.299999999999999,37.5,0.26,16.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202129,JU,age,93,indication,73709,11963,16.2,0.124,12.4,36.9,0.13,16.23,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202130,JU,age,77,indication,73709,12040,16.3,0.138,13.8,36.5,0.1,16.33,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202131,JU,age,69,indication,73709,12109,16.4,0.125,12.5,36.1,0.09,16.43,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202132,JU,age,67,indication,73709,12176,16.5,0.107,10.7,35.699999999999996,0.09,16.52,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202133,JU,age,83,indication,73709,12259,16.6,0.124,12.4,35.199999999999996,0.11,16.63,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202134,JU,age,69,indication,73709,12328,16.7,0.095,9.5,34.699999999999996,0.09,16.73,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202135,JU,age,53,indication,73709,12381,16.8,0.105,10.5,34.4,0.07,16.8,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202136,JU,age,90,indication,73709,12471,16.9,0.135,13.5,34,0.12,16.92,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202137,JU,age,74,indication,73709,12545,17,0.099,9.9,33.5,0.1,17.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202138,JU,age,64,indication,73709,12609,17.1,0.082,8.200000000000001,33,0.09,17.11,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202139,JU,age,153,indication,73709,12762,17.3,0.118,11.799999999999999,32.300000000000004,0.21,17.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202140,JU,age,116,indication,73709,12878,17.5,0.109,10.9,31.7,0.16,17.47,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202141,JU,age,151,indication,73709,13029,17.7,0.122,12.2,31.2,0.2,17.68,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202142,JU,age,74,indication,73709,13103,17.8,0.084,8.4,30.7,0.1,17.78,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,JU,age,122,indication,73709,13225,17.9,0.166,16.6,30.4,0.17,17.94,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,JU,age,31,indication,73709,13256,18,0.086,8.6,30.3,0.04,17.98,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,JU,age,23,indication,73709,13279,18,0.068,6.800000000000001,30.099999999999998,0.03,18.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,JU,age,41,indication,73709,13320,18.1,0.124,12.4,30,0.06,18.07,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,JU,chronic_disease,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,JU,chronic_disease,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,JU,chronic_disease,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,JU,chronic_disease,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,JU,chronic_disease,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,JU,chronic_disease,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,JU,chronic_disease,2,indication,73709,2,0,0.003,0.3,0.3,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,JU,chronic_disease,3,indication,73709,5,0,0.007,0.7000000000000001,0.5,0,0.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202107,JU,chronic_disease,26,indication,73709,31,0,0.033,3.3000000000000003,1.6,0.04,0.04,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202108,JU,chronic_disease,72,indication,73709,103,0.1,0.164,16.400000000000002,4.3999999999999995,0.1,0.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202109,JU,chronic_disease,96,indication,73709,199,0.3,0.224,22.400000000000002,7.199999999999999,0.13,0.27,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202110,JU,chronic_disease,49,indication,73709,248,0.3,0.095,9.5,7.6,0.07,0.34,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202111,JU,chronic_disease,55,indication,73709,303,0.4,0.094,9.4,7.8,0.07,0.41,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202112,JU,chronic_disease,175,indication,73709,478,0.6,0.164,16.400000000000002,9.700000000000001,0.24,0.65,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202113,JU,chronic_disease,153,indication,73709,631,0.9,0.199,19.900000000000002,11.1,0.21,0.86,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202114,JU,chronic_disease,99,indication,73709,730,1,0.16,16,11.5,0.13,0.99,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202115,JU,chronic_disease,80,indication,73709,810,1.1,0.212,21.2,12.1,0.11,1.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202116,JU,chronic_disease,68,indication,73709,878,1.2,0.132,13.200000000000001,12.2,0.09,1.19,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202117,JU,chronic_disease,119,indication,73709,997,1.4,0.143,14.299999999999999,12.4,0.16,1.35,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202118,JU,chronic_disease,166,indication,73709,1163,1.6,0.154,15.4,12.7,0.23,1.58,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202119,JU,chronic_disease,274,indication,73709,1437,1.9,0.187,18.7,13.600000000000001,0.37,1.95,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202120,JU,chronic_disease,354,indication,73709,1791,2.4,0.225,22.5,14.7,0.48,2.43,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202121,JU,chronic_disease,428,indication,73709,2219,3,0.225,22.5,15.8,0.58,3.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202122,JU,chronic_disease,456,indication,73709,2675,3.6,0.201,20.1,16.400000000000002,0.62,3.63,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202123,JU,chronic_disease,402,indication,73709,3077,4.2,0.203,20.3,16.8,0.55,4.17,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202124,JU,chronic_disease,321,indication,73709,3398,4.6,0.121,12.1,16.2,0.44,4.61,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202125,JU,chronic_disease,280,indication,73709,3678,5,0.096,9.6,15.4,0.38,4.99,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202126,JU,chronic_disease,405,indication,73709,4083,5.5,0.13,13,15.1,0.55,5.54,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202127,JU,chronic_disease,330,indication,73709,4413,6,0.12,12,14.799999999999999,0.45,5.99,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202128,JU,chronic_disease,267,indication,73709,4680,6.3,0.141,14.099999999999998,14.799999999999999,0.36,6.35,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202129,JU,chronic_disease,96,indication,73709,4776,6.5,0.127,12.7,14.7,0.13,6.48,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202130,JU,chronic_disease,70,indication,73709,4846,6.6,0.126,12.6,14.7,0.09,6.57,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202131,JU,chronic_disease,83,indication,73709,4929,6.7,0.151,15.1,14.7,0.11,6.69,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202132,JU,chronic_disease,78,indication,73709,5007,6.8,0.124,12.4,14.7,0.11,6.79,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202133,JU,chronic_disease,87,indication,73709,5094,6.9,0.13,13,14.6,0.12,6.91,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202134,JU,chronic_disease,108,indication,73709,5202,7.1,0.148,14.799999999999999,14.6,0.15,7.06,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202135,JU,chronic_disease,58,indication,73709,5260,7.1,0.115,11.5,14.6,0.08,7.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202136,JU,chronic_disease,81,indication,73709,5341,7.2,0.121,12.1,14.6,0.11,7.25,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202137,JU,chronic_disease,70,indication,73709,5411,7.3,0.094,9.4,14.499999999999998,0.09,7.34,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202138,JU,chronic_disease,97,indication,73709,5508,7.5,0.124,12.4,14.399999999999999,0.13,7.47,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202139,JU,chronic_disease,167,indication,73709,5675,7.7,0.128,12.8,14.399999999999999,0.23,7.7,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202140,JU,chronic_disease,136,indication,73709,5811,7.9,0.127,12.7,14.299999999999999,0.18,7.88,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202141,JU,chronic_disease,145,indication,73709,5956,8.1,0.118,11.799999999999999,14.2,0.2,8.08,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202142,JU,chronic_disease,127,indication,73709,6083,8.3,0.144,14.399999999999999,14.2,0.17,8.25,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,JU,chronic_disease,98,indication,73709,6181,8.4,0.133,13.3,14.2,0.13,8.39,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,JU,chronic_disease,47,indication,73709,6228,8.4,0.131,13.100000000000001,14.2,0.06,8.45,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,JU,chronic_disease,51,indication,73709,6279,8.5,0.151,15.1,14.2,0.07,8.52,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,JU,chronic_disease,38,indication,73709,6317,8.6,0.115,11.5,14.2,0.05,8.57,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,JU,med_prof,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,JU,med_prof,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,JU,med_prof,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,JU,med_prof,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,JU,med_prof,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,JU,med_prof,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,JU,med_prof,128,indication,73709,128,0.2,0.189,18.9,18.9,0.17,0.17,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,JU,med_prof,76,indication,73709,204,0.3,0.176,17.599999999999998,18.4,0.1,0.28,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202107,JU,med_prof,123,indication,73709,327,0.4,0.155,15.5,17.2,0.17,0.44,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202108,JU,med_prof,11,indication,73709,338,0.5,0.025,2.5,14.399999999999999,0.01,0.46,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202109,JU,med_prof,4,indication,73709,342,0.5,0.009,0.8999999999999999,12.4,0.01,0.46,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202110,JU,med_prof,34,indication,73709,376,0.5,0.066,6.6000000000000005,11.4,0.05,0.51,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202111,JU,med_prof,91,indication,73709,467,0.6,0.155,15.5,12.1,0.12,0.63,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202112,JU,med_prof,211,indication,73709,678,0.9,0.198,19.8,13.700000000000001,0.29,0.92,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202113,JU,med_prof,124,indication,73709,802,1.1,0.161,16.1,14.099999999999998,0.17,1.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202114,JU,med_prof,156,indication,73709,958,1.3,0.252,25.2,15.2,0.21,1.3,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202115,JU,med_prof,53,indication,73709,1011,1.4,0.14,14.000000000000002,15.1,0.07,1.37,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202116,JU,med_prof,74,indication,73709,1085,1.5,0.144,14.399999999999999,15,0.1,1.47,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202117,JU,med_prof,87,indication,73709,1172,1.6,0.104,10.4,14.6,0.12,1.59,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202118,JU,med_prof,107,indication,73709,1279,1.7,0.099,9.9,14.000000000000002,0.15,1.74,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202119,JU,med_prof,88,indication,73709,1367,1.9,0.06,6,12.9,0.12,1.85,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202120,JU,med_prof,103,indication,73709,1470,2,0.065,6.5,12.1,0.14,1.99,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202121,JU,med_prof,72,indication,73709,1542,2.1,0.038,3.8,11,0.1,2.09,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202122,JU,med_prof,87,indication,73709,1629,2.2,0.038,3.8,10,0.12,2.21,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202123,JU,med_prof,74,indication,73709,1703,2.3,0.037,3.6999999999999997,9.3,0.1,2.31,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202124,JU,med_prof,95,indication,73709,1798,2.4,0.036,3.5999999999999996,8.6,0.13,2.44,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202125,JU,med_prof,102,indication,73709,1900,2.6,0.035,3.5000000000000004,8,0.14,2.58,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202126,JU,med_prof,111,indication,73709,2011,2.7,0.036,3.5999999999999996,7.3999999999999995,0.15,2.73,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202127,JU,med_prof,110,indication,73709,2121,2.9,0.04,4,7.1,0.15,2.88,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202128,JU,med_prof,72,indication,73709,2193,3,0.038,3.8,6.9,0.1,2.98,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202129,JU,med_prof,31,indication,73709,2224,3,0.041,4.1000000000000005,6.9,0.04,3.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202130,JU,med_prof,26,indication,73709,2250,3.1,0.047,4.7,6.800000000000001,0.04,3.05,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202131,JU,med_prof,33,indication,73709,2283,3.1,0.06,6,6.800000000000001,0.04,3.1,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202132,JU,med_prof,40,indication,73709,2323,3.2,0.064,6.4,6.800000000000001,0.05,3.15,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202133,JU,med_prof,38,indication,73709,2361,3.2,0.057,5.7,6.800000000000001,0.05,3.2,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202134,JU,med_prof,42,indication,73709,2403,3.3,0.058,5.800000000000001,6.800000000000001,0.06,3.26,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202135,JU,med_prof,32,indication,73709,2435,3.3,0.063,6.3,6.800000000000001,0.04,3.3,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202136,JU,med_prof,33,indication,73709,2468,3.3,0.049,4.9,6.7,0.04,3.35,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202137,JU,med_prof,48,indication,73709,2516,3.4,0.065,6.5,6.7,0.07,3.41,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202138,JU,med_prof,53,indication,73709,2569,3.5,0.068,6.800000000000001,6.7,0.07,3.49,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202139,JU,med_prof,83,indication,73709,2652,3.6,0.064,6.4,6.7,0.11,3.6,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202140,JU,med_prof,86,indication,73709,2738,3.7,0.08,8,6.7,0.12,3.71,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202141,JU,med_prof,113,indication,73709,2851,3.9,0.092,9.2,6.800000000000001,0.15,3.87,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202142,JU,med_prof,105,indication,73709,2956,4,0.119,11.899999999999999,6.9,0.14,4.01,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202143,JU,med_prof,108,indication,73709,3064,4.2,0.147,14.7,7.1,0.15,4.16,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202144,JU,med_prof,49,indication,73709,3113,4.2,0.136,13.600000000000001,7.1,0.07,4.22,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202145,JU,med_prof,21,indication,73709,3134,4.3,0.062,6.2,7.1,0.03,4.25,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202146,JU,med_prof,15,indication,73709,3149,4.3,0.045,4.5,7.1,0.02,4.27,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202052,JU,contact_vuln,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202053,JU,contact_vuln,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202101,JU,contact_vuln,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202102,JU,contact_vuln,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202103,JU,contact_vuln,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202104,JU,contact_vuln,0,indication,73709,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202105,JU,contact_vuln,1,indication,73709,1,0,0.001,0.1,0.1,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202106,JU,contact_vuln,1,indication,73709,2,0,0.002,0.2,0.2,0,0,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202107,JU,contact_vuln,13,indication,73709,15,0,0.016,1.6,0.8,0.02,0.02,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202108,JU,contact_vuln,10,indication,73709,25,0,0.023,2.3,1.0999999999999999,0.01,0.03,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202109,JU,contact_vuln,11,indication,73709,36,0,0.026,2.6,1.3,0.01,0.05,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202110,JU,contact_vuln,5,indication,73709,41,0.1,0.01,1,1.2,0.01,0.06,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202111,JU,contact_vuln,12,indication,73709,53,0.1,0.02,2,1.4000000000000001,0.02,0.07,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202112,JU,contact_vuln,53,indication,73709,106,0.1,0.05,5,2.1,0.07,0.14,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202113,JU,contact_vuln,48,indication,73709,154,0.2,0.062,6.2,2.7,0.07,0.21,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202114,JU,contact_vuln,42,indication,73709,196,0.3,0.068,6.800000000000001,3.1,0.06,0.27,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202115,JU,contact_vuln,28,indication,73709,224,0.3,0.074,7.3999999999999995,3.3000000000000003,0.04,0.3,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202116,JU,contact_vuln,28,indication,73709,252,0.3,0.054,5.4,3.5000000000000004,0.04,0.34,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202117,JU,contact_vuln,50,indication,73709,302,0.4,0.06,6,3.8,0.07,0.41,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202118,JU,contact_vuln,70,indication,73709,372,0.5,0.065,6.5,4.1000000000000005,0.09,0.5,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202119,JU,contact_vuln,123,indication,73709,495,0.7,0.084,8.4,4.7,0.17,0.67,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202120,JU,contact_vuln,161,indication,73709,656,0.9,0.102,10.2,5.4,0.22,0.89,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
202121,JU,contact_vuln,244,indication,73709,900,1.2,0.128,12.8,6.4,0.33,1.22,COVID19FullyVaccPersons,2021-11-25_07-51-54,detailed
