date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202115,CHFL,hospital,15631,location,8709355,128016,NA,0.053,5.3,6,0.18,1.47,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,CHFL,hospital,13603,location,8709355,141619,NA,0.037,3.6999999999999997,5.7,0.16,1.63,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,CHFL,hospital,13710,location,8709355,155329,NA,0.035,3.5000000000000004,5.4,0.16,1.78,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,CHFL,hospital,19158,location,8709355,174487,NA,0.042,4.2,5.2,0.22,2,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,CHFL,hospital,11315,location,8709355,185802,NA,0.024,2.4,4.9,0.13,2.13,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,CHFL,hospital,13523,location,8709355,199325,NA,0.024,2.4,4.6,0.16,2.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,CHFL,hospital,11457,location,8709355,210782,NA,0.021,2.1,4.3,0.13,2.42,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,CHFL,hospital,13931,location,8709355,224713,NA,0.022,2.1999999999999997,4,0.16,2.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,CHFL,hospital,14008,location,8709355,238721,NA,0.022,2.1999999999999997,3.8,0.16,2.74,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,CHFL,hospital,7679,location,8709355,246400,NA,0.013,1.3,3.5999999999999996,0.09,2.83,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,CHFL,hospital,5785,location,8709355,252185,NA,0.011,1.0999999999999999,3.4000000000000004,0.07,2.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,CHFL,hospital,5828,location,8709355,258013,NA,0.013,1.3,3.3000000000000003,0.07,2.96,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,CHFL,hospital,3860,location,8709355,261873,NA,0.009,0.8999999999999999,3.2,0.04,3.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,CHFL,hospital,3132,location,8709355,265005,NA,0.009,0.8999999999999999,3.1,0.04,3.04,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,CHFL,hospital,2490,location,8709355,267495,NA,0.008,0.8,3,0.03,3.07,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,CHFL,hospital,2933,location,8709355,270428,NA,0.016,1.6,3,0.03,3.11,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,CHFL,hospital,2732,location,8709355,273160,NA,0.02,2,3,0.03,3.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,CHFL,hospital,2774,location,8709355,275934,NA,0.021,2.1,3,0.03,3.17,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,CHFL,hospital,3183,location,8709355,279117,NA,0.022,2.1999999999999997,2.9000000000000004,0.04,3.2,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,CHFL,hospital,4283,location,8709355,283400,NA,0.027,2.7,2.9000000000000004,0.05,3.25,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,CHFL,hospital,4566,location,8709355,287966,NA,0.029,2.9000000000000004,2.9000000000000004,0.05,3.31,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,CHFL,hospital,4742,location,8709355,292708,NA,0.025,2.5,2.9000000000000004,0.05,3.36,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,CHFL,hospital,5311,location,8709355,298019,NA,0.024,2.4,2.9000000000000004,0.06,3.42,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,CHFL,hospital,4763,location,8709355,302782,NA,0.024,2.4,2.9000000000000004,0.05,3.48,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,CHFL,hospital,4325,location,8709355,307107,NA,0.026,2.6,2.9000000000000004,0.05,3.53,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,CHFL,hospital,3885,location,8709355,310992,NA,0.024,2.4,2.9000000000000004,0.04,3.57,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,CHFL,hospital,4523,location,8709355,315515,NA,0.027,2.7,2.9000000000000004,0.05,3.62,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,CHFL,hospital,2713,location,8709355,318228,NA,0.019,1.9,2.9000000000000004,0.03,3.65,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,CHFL,hospital,2172,location,8709355,320400,NA,0.022,2.1999999999999997,2.9000000000000004,0.02,3.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,CHFL,hospital,1742,location,8709355,322142,NA,0.023,2.3,2.9000000000000004,0.02,3.7,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,CHFL,other,605,location,8709355,605,NA,0.535,53.5,53.5,0.01,0.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,CHFL,other,584,location,8709355,1189,NA,0.111,11.1,18.6,0.01,0.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,CHFL,other,4262,location,8709355,5451,NA,0.125,12.5,13.5,0.05,0.06,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,CHFL,other,4941,location,8709355,10392,NA,0.089,8.9,10.8,0.06,0.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,CHFL,other,3448,location,8709355,13840,NA,0.034,3.4000000000000004,7.000000000000001,0.04,0.16,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,CHFL,other,4828,location,8709355,18668,NA,0.043,4.3,6.1,0.06,0.21,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,CHFL,other,4966,location,8709355,23634,NA,0.05,5,5.800000000000001,0.06,0.27,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,CHFL,other,6667,location,8709355,30301,NA,0.05,5,5.6000000000000005,0.08,0.35,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,CHFL,other,3666,location,8709355,33967,NA,0.028,2.8000000000000003,5,0.04,0.39,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,CHFL,other,4924,location,8709355,38891,NA,0.036,3.5999999999999996,4.8,0.06,0.45,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,CHFL,other,7888,location,8709355,46779,NA,0.052,5.2,4.9,0.09,0.54,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,CHFL,other,3560,location,8709355,50339,NA,0.023,2.3,4.5,0.04,0.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,CHFL,other,4171,location,8709355,54510,NA,0.028,2.8000000000000003,4.3,0.05,0.63,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,CHFL,other,5248,location,8709355,59758,NA,0.029,2.9000000000000004,4.1000000000000005,0.06,0.69,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,CHFL,other,3628,location,8709355,63386,NA,0.021,2.1,3.9,0.04,0.73,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,CHFL,other,1451,location,8709355,64837,NA,0.007,0.7000000000000001,3.5000000000000004,0.02,0.74,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,CHFL,other,3064,location,8709355,67901,NA,0.01,1,3.2,0.04,0.78,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,CHFL,other,2527,location,8709355,70428,NA,0.007,0.7000000000000001,2.8000000000000003,0.03,0.81,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,CHFL,other,3294,location,8709355,73722,NA,0.008,0.8,2.6,0.04,0.85,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,CHFL,other,3545,location,8709355,77267,NA,0.008,0.8,2.3,0.04,0.89,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,CHFL,other,2108,location,8709355,79375,NA,0.004,0.4,2.1,0.02,0.91,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,CHFL,other,6236,location,8709355,85611,NA,0.011,1.0999999999999999,2,0.07,0.98,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,CHFL,other,5643,location,8709355,91254,NA,0.01,1,1.7999999999999998,0.06,1.05,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,CHFL,other,6298,location,8709355,97552,NA,0.01,1,1.7999999999999998,0.07,1.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,CHFL,other,4717,location,8709355,102269,NA,0.007,0.7000000000000001,1.6,0.05,1.17,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,CHFL,other,5571,location,8709355,107840,NA,0.009,0.8999999999999999,1.6,0.06,1.24,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,CHFL,other,6132,location,8709355,113972,NA,0.012,1.2,1.6,0.07,1.31,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,CHFL,other,5131,location,8709355,119103,NA,0.011,1.0999999999999999,1.5,0.06,1.37,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,CHFL,other,3706,location,8709355,122809,NA,0.009,0.8999999999999999,1.5,0.04,1.41,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,CHFL,other,3518,location,8709355,126327,NA,0.01,1,1.5,0.04,1.45,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,CHFL,other,2903,location,8709355,129230,NA,0.01,1,1.5,0.03,1.48,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,CHFL,other,1254,location,8709355,130484,NA,0.007,0.7000000000000001,1.4000000000000001,0.01,1.5,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,CHFL,other,685,location,8709355,131169,NA,0.005,0.5,1.4000000000000001,0.01,1.51,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,CHFL,other,1435,location,8709355,132604,NA,0.011,1.0999999999999999,1.4000000000000001,0.02,1.52,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,CHFL,other,1655,location,8709355,134259,NA,0.011,1.0999999999999999,1.4000000000000001,0.02,1.54,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,CHFL,other,2946,location,8709355,137205,NA,0.018,1.7999999999999998,1.4000000000000001,0.03,1.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,CHFL,other,4530,location,8709355,141735,NA,0.029,2.9000000000000004,1.4000000000000001,0.05,1.63,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,CHFL,other,7259,location,8709355,148994,NA,0.038,3.8,1.5,0.08,1.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,CHFL,other,8619,location,8709355,157613,NA,0.039,3.9,1.5,0.1,1.81,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,CHFL,other,5671,location,8709355,163284,NA,0.029,2.9000000000000004,1.6,0.07,1.87,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,CHFL,other,5642,location,8709355,168926,NA,0.034,3.4000000000000004,1.6,0.06,1.94,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,CHFL,other,5013,location,8709355,173939,NA,0.031,3.1,1.6,0.06,2,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,CHFL,other,4495,location,8709355,178434,NA,0.027,2.7,1.6,0.05,2.05,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,CHFL,other,3065,location,8709355,181499,NA,0.022,2.1999999999999997,1.6,0.04,2.08,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,CHFL,other,2239,location,8709355,183738,NA,0.022,2.1999999999999997,1.7000000000000002,0.03,2.11,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,CHFL,other,2588,location,8709355,186326,NA,0.034,3.4000000000000004,1.7000000000000002,0.03,2.14,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,FL,vaccination_centre,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,FL,vaccination_centre,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,FL,vaccination_centre,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,FL,vaccination_centre,5,location,39055,5,NA,1,100,45.5,0.01,0.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,FL,vaccination_centre,0,location,39055,5,NA,0,0,1.5,0,0.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,FL,vaccination_centre,378,location,39055,383,NA,0.759,75.9,45.5,0.97,0.98,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,FL,vaccination_centre,5,location,39055,388,NA,1,100,45.9,0.01,0.99,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,FL,vaccination_centre,0,location,39055,388,NA,0,0,33,0,0.99,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,FL,vaccination_centre,519,location,39055,907,NA,0.81,81,50,1.33,2.32,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,FL,vaccination_centre,786,location,39055,1693,NA,1,100,65.10000000000001,2.01,4.33,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,FL,vaccination_centre,527,location,39055,2220,NA,1,100,71,1.35,5.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,FL,vaccination_centre,651,location,39055,2871,NA,1,100,76,1.67,7.35,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,FL,vaccination_centre,569,location,39055,3440,NA,0.969,96.89999999999999,78.8,1.46,8.81,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,FL,vaccination_centre,1124,location,39055,4564,NA,1,100,83.1,2.88,11.69,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,FL,vaccination_centre,1014,location,39055,5578,NA,1,100,85.8,2.6,14.28,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,FL,vaccination_centre,910,location,39055,6488,NA,1,100,87.5,2.33,16.61,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,FL,vaccination_centre,1446,location,39055,7934,NA,1,100,89.5,3.7,20.31,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,FL,vaccination_centre,2597,location,39055,10531,NA,1,100,91.9,6.65,26.96,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,FL,vaccination_centre,1541,location,39055,12072,NA,1,100,92.9,3.95,30.91,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,FL,vaccination_centre,1371,location,39055,13443,NA,1,100,93.60000000000001,3.51,34.42,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,FL,vaccination_centre,1964,location,39055,15407,NA,1,100,94.3,5.03,39.45,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,FL,vaccination_centre,2745,location,39055,18152,NA,1,100,95.1,7.03,46.48,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,FL,vaccination_centre,2203,location,39055,20355,NA,1,100,95.6,5.64,52.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,FL,vaccination_centre,2773,location,39055,23128,NA,1,100,96.2,7.1,59.22,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,FL,vaccination_centre,2874,location,39055,26002,NA,1,100,96.6,7.36,66.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,FL,vaccination_centre,2808,location,39055,28810,NA,1,100,96.89999999999999,7.19,73.77,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,FL,vaccination_centre,1617,location,39055,30427,NA,1,100,97,4.14,77.91,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,FL,vaccination_centre,2275,location,39055,32702,NA,1,100,97.2,5.83,83.73,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,FL,vaccination_centre,2617,location,39055,35319,NA,1,100,97.39999999999999,6.7,90.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,FL,vaccination_centre,2327,location,39055,37646,NA,1,100,97.6,5.96,96.39,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,FL,vaccination_centre,635,location,39055,38281,NA,1,100,97.6,1.63,98.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,FL,vaccination_centre,0,location,39055,38281,NA,NA,NA,97.6,0,98.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,FL,vaccination_centre,0,location,39055,38281,NA,NA,NA,97.6,0,98.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,FL,vaccination_centre,1718,location,39055,39999,NA,1,100,97.7,4.4,102.42,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,FL,vaccination_centre,1222,location,39055,41221,NA,1,100,97.8,3.13,105.55,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,FL,vaccination_centre,993,location,39055,42214,NA,1,100,97.89999999999999,2.54,108.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,FL,vaccination_centre,0,location,39055,42214,NA,NA,NA,97.89999999999999,0,108.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,FL,vaccination_centre,467,location,39055,42681,NA,1,100,97.89999999999999,1.2,109.28,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,FL,vaccination_centre,1755,location,39055,44436,NA,1,100,98,4.49,113.78,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,FL,vaccination_centre,1353,location,39055,45789,NA,1,100,98,3.46,117.24,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,FL,vaccination_centre,175,location,39055,45964,NA,1,100,98,0.45,117.69,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,FL,vaccination_centre,189,location,39055,46153,NA,1,100,98,0.48,118.17,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,FL,vaccination_centre,164,location,39055,46317,NA,1,100,98,0.42,118.59,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,FL,vaccination_centre,1048,location,39055,47365,NA,1,100,98.1,2.68,121.28,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,FL,vaccination_centre,436,location,39055,47801,NA,1,100,98.1,1.12,122.39,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,FL,vaccination_centre,405,location,39055,48206,NA,1,100,98.1,1.04,123.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,FL,nursing_home,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,FL,nursing_home,0,location,39055,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,FL,nursing_home,0,location,39055,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
